suburb_code,suburb_name,IRSD_score,IRSD_decile,IRSAD_score,IRSAD_decile
40760,Lewiston,1014.687852,5,961.6547985,4
40761,Light Pass,1056.222488,8,1008.631184,7
40762,Lightsview,1053.760805,8,1050.667979,9
40764,Linden Park,1058.57944,8,1080.252067,10
40766,Lindon,951.6489793,2,942.7603201,3
40767,Linwood,1054.284364,8,1009.288894,7
40768,Lipson,959.3908839,3,936.9442453,3
40769,Little Douglas,979.4984788,4,942.9696549,3
40770,Littlehampton,1068.30709,9,1037.037858,8
40771,Lobethal,1020.731523,6,976.3234838,5
40772,Lochaber,1064.442808,9,1046.883664,9
40773,Lochiel (SA),966.5458578,3,931.4365456,3
40774,Lock,976.3760269,3,973.1753323,5
40775,Lockleys,1061.918695,8,1052.220309,9
40776,Long Flat (SA),1025.350337,6,989.1337164,6
40777,Long Plains,942.5961022,2,915.1639292,2
40778,Longwood (SA),1102.569838,10,1089.285031,10
40779,Lonsdale,,,,
40780,Louth Bay,953.2021457,2,920.2809385,2
40781,Loveday,942.27312,2,909.752022,2
40782,Lowan Vale,1044.668076,7,1028.09358,8
40783,Lowbank,994.1072936,4,971.2686796,5
40784,Lower Broughton,1083.752654,10,1020.306389,7
40785,Lower Hermitage,1076.788522,9,1046.169444,9
40786,Lower Inman Valley,1067.552148,9,1027.649928,8
40787,Lower Light,978.4180823,3,957.123305,4
40788,Lower Mitcham,1087.984585,10,1086.119992,10
40789,Loxton,954.7726484,3,921.9714921,2
40790,Loxton North,1015.316649,6,967.8961537,4
40791,Lucindale,1011.041659,5,976.9750724,5
40792,Lucky Bay,1059.941024,8,1010.718867,7
40793,Lyndhurst (SA),951.6489793,2,942.7603201,3
40794,Lyndoch,1033.221428,7,989.0985677,6
40795,Lynton,1106.756512,10,1106.454522,10
40796,Lyrup,938.910208,2,921.1291708,2
40797,Maaoupe,1064.01361,9,1038.831755,8
40798,Mabel Creek,1006.756216,5,959.1097061,4
40799,Macclesfield (SA),1046.919733,8,1017.158294,7
40800,Macdonald Park,1011.301542,5,974.9137024,5
40801,Macgillivray,1034.550728,7,991.8569407,6
40802,Macumba,951.6489793,2,942.7603201,3
40803,Magarey,1013.868846,5,981.1783464,5
40804,Magdala,1060.228328,8,1031.524274,8
40805,Maggea,994.1072936,4,971.2686796,5
40806,Magill,1025.82375,6,1033.56878,8
40807,Mahanewo,1006.756216,5,959.1097061,4
40808,Maitland (SA),949.6423169,2,917.4535404,2
40809,Makin,1044.668076,7,1028.09358,8
40810,Malinong,1020.348283,6,981.6763553,5
40811,Mallala,932.6122229,2,905.9449148,2
40812,Malpas,955.2681262,3,922.3773712,2
40813,Maltee,985.7063458,4,978.4275664,5
40814,Malvern (SA),1102.540712,10,1129.107695,10
40815,Mambray Creek,1024.467613,6,1003.959796,7
40816,Mangalo,1059.941024,8,1010.718867,7
40817,Manna Hill,1029.213331,6,1001.008678,6
40818,Mannanarie,1049.400129,8,1021.822467,7
40819,Manningham,1059.882339,8,1050.903692,9
40820,Mannum,884.0696923,1,855.5141315,1
40821,Manoora (SA),1028.678468,6,990.3598489,6
40822,Mansfield Park,864.9000565,1,893.2051659,2
40823,Mantung,926.022581,2,924.2656409,2
40824,Marama,1025.959148,6,1000.478558,6
40825,Marananga,1056.130463,8,1018.192153,7
40826,Marble Hill,1074.04338,9,1079.467993,10
40827,Marcollat,1047.205949,8,1033.249501,8
40828,Marden,1010.970184,5,1016.572578,7
40829,Marino,1080.275913,9,1073.222676,10
40830,Marion,1012.542393,5,995.4873802,6
40831,Marion Bay (SA),913.6640675,2,882.9114243,1
40832,Markaranka,986.8586029,4,965.7144484,4
40833,Marks Landing,819.328301,1,809.8034162,1
40834,Marla,1006.756216,5,959.1097061,4
40835,Marleston,979.1814465,4,977.0899719,5
40836,Marola,1059.181713,8,1032.879875,8
40837,Marrabel,1030.436703,6,988.573965,6
40838,Marree,951.6489793,2,942.7603201,3
40839,Marryatville,1024.879194,6,1050.08811,9
40840,Maryvale (SA),1020.855318,6,970.6230354,5
40841,Maslin Beach,989.2878742,4,953.8099848,4
40842,Matta Flat,1023.194624,6,956.6598314,4
40843,Maude (SA),822.4779045,1,817.4573188,1
40844,Mawson Lakes,1034.925695,7,1028.988483,8
40845,Mayfield (SA),1006.14523,5,986.579361,6
40846,Maylands (SA),1056.925843,8,1082.155635,10
40847,McBean Pound,822.4779045,1,817.4573188,1
40848,McCallum,1044.668076,7,1028.09358,8
40849,McCracken,953.8149315,3,917.4085297,2
40850,McHarg Creek,1030.603576,6,1024.612773,8
40851,McLaren Flat,1062.635158,9,1022.599912,8
40852,McLaren Vale,1026.160302,6,995.3801697,6
40853,Meadows,1061.503854,8,1008.671464,7
40854,Medindie,1115.911994,10,1148.055345,10
40855,Medindie Gardens,1102.439049,10,1122.814408,10
40856,Melrose (SA),1022.918735,6,998.7848519,6
40857,Melrose Park (SA),1030.504363,6,1015.4528,7
40858,Melton (SA),1079.162496,9,1048.463492,9
40859,Meningie,928.3443868,2,906.3076178,2
40860,Meningie East,1020.348283,6,981.6763553,5
40861,Meningie West,986.7039409,4,963.7728265,4
40862,Menzies (SA),1049.593306,8,1023.683499,8
40863,Mercunda,926.022581,2,924.2656409,2
40864,Merghiny,985.7063458,4,978.4275664,5
40865,Meribah,869.3451484,1,897.6673715,2
40866,Merriton,1055.720036,8,1021.434907,7
40867,Middle Beach,978.4180823,3,957.123305,4
40868,Middle River,1018.826581,6,997.444017,6
40869,Middleback Range,1043.802991,7,1016.768639,7
40870,Middleton (SA),1032.391802,7,989.8251947,6
40871,Midgee (SA),1059.941024,8,1010.718867,7
40872,Mil-Lel,1078.146783,9,1024.815449,8
40873,Milang,892.4341668,1,857.5793848,1
40874,Mile End,1004.24283,5,1018.203203,7
40875,Mile End South,982.7747591,4,997.9958554,6
40876,Milendella,950.9039701,2,908.6814774,2
40877,Millbrook (SA),1069.593808,9,1052.195709,9
40878,Millicent,902.0414064,1,866.9004385,1
40879,Millswood,1112.722374,10,1127.617169,10
40880,Miltalie,1059.941024,8,1010.718867,7
40881,Mimili,526.1642419,1,720.1134832,1
40882,Minbrie,1059.941024,8,1010.718867,7
40883,Minburra,1044.875774,7,1040.987021,8
40884,Mindarie (SA),926.022581,2,924.2656409,2
40885,Mingbool,1056.039328,8,1006.542576,7
40886,Minlaton,945.3759728,2,903.2235138,2
40887,Minnipa,977.9438343,3,962.8738328,4
40888,Mintaro,1050.773489,8,1022.45117,8
40889,Minvalara,924.9347154,2,925.2337422,2
40890,Miranda (SA),1019.951874,6,1001.452021,6
40891,Mitcham (SA),1073.817789,9,1084.775188,10
40892,Mitchell (SA),1035.303883,7,1049.516458,9
40893,Mitchell Park (SA),915.2650338,2,923.3764936,2
40894,Mitchellville,1059.941024,8,1010.718867,7
40895,Moana,1036.159378,7,990.4602559,6
40896,Mobilong,943.1311432,2,874.0088502,1
40897,Moculta,1004.640641,5,982.2306754,5
40898,Modbury,975.6229284,3,952.6734795,4
40899,Modbury Heights,1019.129157,6,978.2658392,5
40900,Modbury North,1024.492092,6,986.3760125,5
40901,Moerlong,1053.705336,8,1032.814411,8
40902,Monarto,1018.942095,6,970.6840075,5
40903,Monarto South,1008.651661,5,964.5003889,4
40904,Monash (SA),983.5760287,4,938.1896039,3
40905,Monbulla,1054.498196,8,1018.771352,7
40906,Mongolata,1038.844426,7,1002.826885,6
40907,Montacute,1092.258217,10,1087.382832,10
40908,Montarra,1030.603576,6,1024.612773,8
40909,Monteith,977.6259572,3,942.7320074,3
40910,Moockra,1021.13129,6,985.5300405,5
40911,Moody,1066.216557,9,1029.993748,8
40912,Mooleulooloo,1029.213331,6,1001.008678,6
40913,Moonaree,1006.756216,5,959.1097061,4
40914,Moonta,852.3273283,1,841.7966112,1
40915,Moonta Bay,958.0429726,3,916.6091821,2
40916,Moonta Mines,934.4508823,2,901.9992745,2
40917,Moorak,1023.425525,6,978.1980788,5
40918,Moorlands,992.6167401,4,972.0859052,5
40919,Moorook,968.8737335,3,941.3755931,3
40920,Moorook South,898.0337713,1,863.9778431,1
40921,Moppa,1067.507529,9,1028.607763,8
40922,Morchard,1044.875774,7,1040.987021,8
40923,Morgan,826.1784048,1,816.2614563,1
40924,Morn Hill,1054.284364,8,1009.288894,7
40925,Morphett Vale,933.9754952,2,894.3967002,2
40926,Morphetts Flat,1018.484506,6,973.3051779,5
40927,Morphettville,967.0008935,3,966.9865838,4
40928,Mortana,1020.855318,6,970.6230354,5
40929,Moseley,1075.69149,9,1045.044278,9
40930,Mosquito Hill,1037.789645,7,998.9493964,6
40931,Motpena,1029.213331,6,1001.008678,6
40932,Mount Barker (SA),1018.861561,6,987.5897828,6
40933,Mount Barker Junction,1062.831059,9,1060.903305,9
40934,Mount Barker Springs,1078.94608,9,1052.315057,9
40935,Mount Barker Summit,1078.94608,9,1052.315057,9
40936,Mount Benson,996.8723868,4,966.3843956,4
40937,Mount Bryan,961.3607529,3,925.0669498,2
40938,Mount Bryan East,1026.729634,6,995.1903958,6
40939,Mount Burr,862.3395059,1,817.7128142,1
40940,Mount Charles,1062.26506,9,1050.38649,9
40941,Mount Compass,1016.561969,6,967.9744989,4
40942,Mount Cooper (SA),1020.855318,6,970.6230354,5
40943,Mount Crawford,1062.218477,9,1024.293756,8
40944,Mount Damper,975.0672166,3,963.1800051,4
40945,Mount Drummond,1108.918491,10,1058.044051,9
40946,Mount Dutton Bay,979.4984788,4,942.9696549,3
40947,Mount Gambier,916.6604017,2,887.4481099,1
40948,Mount George (SA),1131.851592,10,1129.283927,10
40949,Mount Hope (SA),1108.918491,10,1058.044051,9
40950,Mount Ive,1043.802991,7,1016.768639,7
40951,Mount Jagged,1038.149774,7,995.2785786,6
40952,Mount Joy,964.5098623,3,964.3036752,4
40953,Mount Light,1072.82248,9,1030.362839,8
40954,Mount Magnificent,1031.520864,7,994.4859091,6
40955,Mount Mary,822.4779045,1,817.4573188,1
40956,Mount Mcintyre,1082.039983,10,1038.995875,8
40957,Mount Mckenzie,1069.558035,9,1045.145222,9
40958,Mount Observation (SA),1031.520864,7,994.4859091,6
40959,Mount Osmond,1110.220859,10,1140.807316,10
40960,Mount Pleasant (SA),977.5261901,3,940.5001178,3
40961,Mount Schank,1064.107671,9,1016.045926,7
40962,Mount Serle,951.6489793,2,942.7603201,3
40963,Mount Templeton,966.5458578,3,931.4365456,3
40964,Mount Torrens,1070.854267,9,1021.652784,7
40965,Mount Wedge,964.5098623,3,964.3036752,4
40966,Mount Willoughby,1006.756216,5,959.1097061,4
40967,Moyhall,1067.132116,9,1040.904624,8
40968,Mudamuckla,985.7063458,4,978.4275664,5
40969,Mulgundawa,1008.651661,5,964.5003889,4
40970,Mullaquana,980.2432967,4,930.0287613,3
40971,Muloorina,951.6489793,2,942.7603201,3
40973,Mundic Creek,970.050329,3,947.090619,3
40975,Mundoora,999.8113915,5,970.3655041,5
40976,Mundulla,1021.335754,6,980.5554074,5
40977,Mundulla West,1050.603634,8,1049.632274,9
40978,Mungeranie,951.6489793,2,942.7603201,3
40979,Munno Para,858.4302346,1,850.8262669,1
40980,Munno Para Downs,927.6946005,2,901.8628023,2
40981,Munno Para West,934.6109274,2,897.6305389,2
40982,Murbko,1003.020326,5,953.4015728,4
40983,Murdinga,976.3760269,3,973.1753323,5
40984,Murlong,1060.497748,8,1026.400927,8
40985,Murputja - Nyapari,563.4884557,1,761.4782568,1
40986,Murrawong,977.6259572,3,942.7320074,3
40987,Murray Bridge,843.888236,1,829.7233222,1
40988,Murray Bridge East,1018.30068,6,967.1799966,4
40989,Murray Bridge North,1010.266294,5,966.2558006,4
40990,Murray Bridge South,1031.274764,7,984.5916481,5
40991,Murray Town,1069.361275,9,1052.469067,9
40992,Murtho,970.050329,3,947.090619,3
40993,Muston,1034.550728,7,991.8569407,6
40994,Mutooroo,1029.213331,6,1001.008678,6
40995,Mylor,1089.946131,10,1070.10266,9
40996,Mypolonga,979.652074,4,941.0364607,3
40997,Myponga,997.4504119,5,949.6560555,3
40998,Myponga Beach,1028.645668,6,1004.622618,7
40999,Myrtle Bank (SA),1065.869647,9,1081.720967,10
41001,Nadia,985.7063458,4,978.4275664,5
41003,Nailsworth,1047.462824,8,1047.06959,9
41004,Nain,1067.507529,9,1028.607763,8
41005,Nairne,1034.344058,7,991.2790761,6
41006,Nalyappa,1040.842671,7,1022.824388,8
41007,Nangkita,1035.09561,7,993.5427771,6
41008,Nangwarry,784.7732131,1,778.707284,1
41009,Nantawarra,966.5458578,3,931.4365456,3
41010,Napperby,936.9887618,2,893.460611,2
41011,Naracoorte,950.6498501,2,921.4917183,2
41012,Narridy,1002.99553,5,982.1037869,5
41013,Narrung (SA),822.7351856,1,831.237755,1
41014,Naturi,957.7798017,3,916.7001683,2
41015,Neales Flat,979.3097966,4,945.0282175,3
41016,Nectar Brook,1017.737922,6,981.4752735,5
41017,Nelshaby,976.4282916,3,930.0346072,3
41018,Nene Valley,972.4004579,3,938.4117049,3
41019,Nepabunna,891.2975389,1,876.232881,1
41020,Nepean Bay,1034.550728,7,991.8569407,6
41021,Netherby (SA),1122.512403,10,1132.438401,10
41022,Netherton,995.121299,4,997.1546377,6
41023,Netley,1009.214689,5,985.5415869,5
41024,New Port,1015.169611,6,999.4310479,6
41025,New Residence,999.1471578,5,990.6876344,6
41026,New Town (SA),925.5748181,2,882.7363734,1
41027,New Well,994.1072936,4,971.2686796,5
41028,Newland,1018.826581,6,997.444017,6
41029,Newton,1012.475764,5,990.2591951,6
41030,Ngapala,971.463737,3,940.4253715,3
41031,Ngarkat,1044.668076,7,1028.09358,8
41032,Nildottie,942.6506485,2,919.6100266,2
41033,Ninnes,1079.162496,9,1048.463492,9
41034,Noarlunga Centre,924.4281239,2,893.1496233,2
41035,Noarlunga Downs,935.7248097,2,909.736995,2
41036,Nora Creina,1005.712619,5,974.0790548,5
41037,Normanville (SA),991.4551311,4,948.7908688,3
41038,North Adelaide,1057.711215,8,1087.978219,10
41039,North Beach (SA),962.0834487,3,933.2705356,3
41040,North Booborowie,961.3607529,3,925.0669498,2
41041,North Brighton,1001.246341,5,1014.022509,7
41043,North Haven (SA),1019.607065,6,980.9349566,5
41044,North Moonta,896.5338882,1,849.0084832,1
41045,North Plympton,1020.555762,6,1007.151309,7
41046,North Shields,1024.333323,6,968.3854655,4
41047,North West Bend,1008.149139,5,943.1203292,3
41049,Northern Heights,943.1311432,2,874.0088502,1
41050,Northfield,919.9062112,2,923.8690534,2
41051,Northgate (SA),1062.262646,9,1053.944648,9
41052,Norton Summit,1075.218496,9,1074.095127,10
41053,Norwood (SA),1052.277737,8,1073.26098,10
41055,Novar Gardens,1018.493069,6,1015.070297,7
41056,Nullarbor,927.4745029,2,908.0905475,2
41057,Nunjikompita,985.7063458,4,978.4275664,5
41058,Nuriootpa,981.8266047,4,938.7272759,3
41059,Nurom,1083.752654,10,1020.306389,7
41060,Nurragi,1039.274804,7,1003.031038,6
41061,O'Halloran Hill,1033.273182,7,988.0587697,6
41062,O'Sullivan Beach,908.3597193,1,873.9979252,1
41063,Oak Valley (SA),643.866221,1,823.480513,1
41064,Oakbank,1082.265608,10,1064.386035,9
41065,Oakden,986.4410059,4,982.300437,5
41066,Oakden Hills,1006.756216,5,959.1097061,4
41067,Oaklands Park,921.0873689,2,930.1075802,3
41068,Ob Flat,1075.635697,9,1027.130036,8
41069,Olary,1029.213331,6,1001.008678,6
41071,Old Noarlunga,968.0426497,3,923.0655583,2
41072,Old Reynella,998.2716805,5,952.3006163,4
41075,One Tree Hill,1077.34239,9,1038.448551,8
41076,Onkaparinga Hills,1059.532951,8,1011.720386,7
41077,Oodla Wirra,924.9347154,2,925.2337422,2
41078,Oodnadatta,577.6177165,1,729.3173831,1
41079,Orroroo,985.6667848,4,949.729367,3
41080,Osborne (SA),929.8179777,2,905.0686797,2
41081,Ottoway,861.7298471,1,868.99386,1
41083,Overland Corner,972.3728985,3,950.4227997,3
41084,Ovingham,983.2755614,4,1008.187491,7
41085,Owen,908.1828123,1,881.8003093,1
41086,Padthaway,955.1611204,3,947.6898356,3
41087,Paechtown,1106.19498,10,1105.475149,10
41088,Pages Flat,1060.725043,8,1038.361651,8
41089,Paisley,994.1072936,4,971.2686796,5
41090,Palkagee,964.5098623,3,964.3036752,4
41091,Pallamana,1010.266294,5,966.2558006,4
41092,Palmer (SA),967.156735,3,928.9116982,3
41093,Pandurra,1043.802991,7,1016.768639,7
41094,Panitya (SA),1075.69149,9,1045.044278,9
41095,Panorama,1070.002649,9,1062.480465,9
41096,Para Hills,942.4549946,2,914.5152938,2
41097,Para Hills West,872.4128255,1,865.5904778,1
41098,Para Vista,935.7148939,2,913.9020597,2
41100,Paracombe,1095.684554,10,1070.589679,9
41101,Paradise (SA),1002.046968,5,985.6587697,5
41103,Parafield Gardens,880.4027662,1,884.3448196,1
41104,Parakylia,1006.756216,5,959.1097061,4
41105,Paralowie,890.759733,1,879.8715398,1
41106,Paramatta,1036.862217,7,984.1918398,5
41107,Paratoo,924.9347154,2,925.2337422,2
41108,Parawa,1020.104652,6,1001.470979,6
41109,Parham,877.1692893,1,843.4665602,1
41110,Parilla,1025.102632,6,981.6310945,5
41111,Paringa,953.4158288,3,919.52949,2
41112,Paris Creek,1069.044664,9,1031.804651,8
41113,Park Holme,961.4407376,3,960.4057977,4
41114,Parkside (SA),1064.517605,9,1085.555332,10
41115,Parnaroo,924.9347154,2,925.2337422,2
41116,Parndana,899.1126785,1,882.1139917,1
41117,Parrakie,1033.867583,7,1011.408232,7
41118,Parsons Beach,1003.913366,5,964.7066708,4
41119,Paruna,955.2681262,3,922.3773712,2
41120,Pasadena,1038.724106,7,1025.690456,8
41121,Paskeville,926.9983245,2,884.4036052,1
41122,Pata,955.2681262,3,922.3773712,2
41123,Payneham,1016.859914,6,1017.824817,7
41124,Payneham South,1016.963205,6,1019.279502,7
41125,Peake,995.121299,4,997.1546377,6
41126,Pearlah,1060.118389,8,1007.014546,7
41127,Peebinga,869.3451484,1,897.6673715,2
41128,Peep Hill,979.3097966,4,945.0282175,3
41129,Pekina,1044.875774,7,1040.987021,8
41130,Pelican Lagoon,1011.237209,5,974.7160601,5
41131,Pelican Point (SA),943.5034506,2,904.5336264,2
41132,Pellaring Flat,832.6377991,1,837.934814,1
41133,Penfield,942.6824927,2,908.6589186,2
41134,Penfield Gardens,939.0976412,2,952.8624037,4
41135,Penneshaw,1013.237488,5,968.4149361,4
41136,Pennington,883.3397686,1,897.5909686,2
41137,Penola,980.8604577,4,945.2648714,3
41138,Penong,927.4745029,2,908.0905475,2
41139,Penrice,1022.251391,6,968.3385041,4
41140,Penwortham,1050.773489,8,1022.45117,8
41141,Perlubie,997.6915436,5,981.7682601,5
41142,Perponda,1025.959148,6,1000.478558,6
41143,Peterborough (SA),757.658245,1,768.6925065,1
41144,Peterhead,936.987506,2,923.6173446,2
41145,Petersville,972.0484912,3,943.0018893,3
41146,Petherick,1062.26506,9,1050.38649,9
41147,Petina,997.6915436,5,981.7682601,5
41148,Petwood,1078.94608,9,1052.315057,9
41149,Pewsey Vale,1062.218477,9,1024.293756,8
41150,Piccadilly (SA),1115.683629,10,1105.652775,10
41151,Piednippie,997.6915436,5,981.7682601,5
41152,Pike River,970.050329,3,947.090619,3
41153,Pimba,1006.756216,5,959.1097061,4
41154,Pimbaacla,985.7063458,4,978.4275664,5
41157,Pine Hill,924.2949003,2,913.0300833,2
41158,Pine Point,1014.079574,5,971.368524,5
41159,Pinery,954.1577728,3,928.9990055,3
41160,Pinkawillinie,1075.69149,9,1045.044278,9
41161,Pinkerton Plains,1060.228328,8,1031.524274,8
41162,Pinks Beach,936.7471417,2,903.7581649,2
41163,Pinnaroo,967.5473895,3,931.9929014,3
41164,Pipalyatjara,613.740987,1,792.8509631,1
41165,Pirie East,979.3120803,4,935.2799858,3
41166,Pleasant Park,1056.039328,8,1006.542576,7
41167,Plympton,1013.994222,5,1007.316688,7
41168,Plympton Park,994.6552827,4,994.780567,6
41169,Point Boston,1016.791959,6,962.4073641,4
41170,Point Lowly,1059.941024,8,1010.718867,7
41171,Point Pass,971.463737,3,940.4253715,3
41172,Point Pearce,427.5355217,1,600.4003286,1
41173,Point Souttar,990.6346796,4,964.3718582,4
41174,Point Sturt,978.7854878,4,934.7963114,3
41175,Point Turton,994.3470025,4,936.4670741,3
41176,Polda,964.5098623,3,964.3036752,4
41177,Polish Hill River,1050.773489,8,1022.45117,8
41178,Poltalloch,986.7039409,4,963.7728265,4
41179,Pompoota,977.6259572,3,942.7320074,3
41180,Ponde,976.0824509,3,926.7118214,2
41181,Poochera,997.6915436,5,981.7682601,5
41182,Pooginagoric,1094.541129,10,1054.879195,9
41183,Pooginook,986.8586029,4,965.7144484,4
41184,Poonindie,1016.791959,6,962.4073641,4
41185,Pooraka,902.1496477,1,897.4432198,2
41186,Porky Flat,1011.237209,5,974.7160601,5
41187,Port Adelaide,923.2595889,2,942.6978533,3
41189,Port Augusta,843.2923779,1,844.4382495,1
41190,Port Augusta West,909.6732842,2,895.888312,2
41191,Port Bonython,1059.941024,8,1010.718867,7
41192,Port Broughton,955.7254406,3,937.2577043,3
41193,Port Davis,979.3120803,4,935.2799858,3
41194,Port Elliot,988.030143,4,950.7818579,3
41195,Port Gawler,978.4180823,3,957.123305,4
41196,Port Germein,887.1657165,1,858.593533,1
41197,Port Gibbon,926.1736866,2,920.5988219,2
41198,Port Hughes,999.0394686,5,976.9233184,5
41199,Port Julia,1014.079574,5,971.368524,5
41200,Port Kenny,964.5098623,3,964.3036752,4
41201,Port Lincoln,948.2369253,2,915.2544926,2
41202,Port Macdonnell,978.1380007,3,928.3681437,3
41203,Port Mannum,878.8955298,1,841.0856431,1
41204,Port Moorowie,1029.865618,6,976.4561555,5
41205,Port Neill,932.0461134,2,902.9606677,2
41206,Port Noarlunga,996.1917159,4,965.3783941,4
41207,Port Noarlunga South,1018.031094,6,976.0523961,5
41208,Port Paterson,936.9645761,2,889.0706359,1
41209,Port Pirie,733.9177109,1,774.507869,1
41210,Port Pirie South,916.3983993,2,881.7515698,1
41211,Port Pirie West,750.038061,1,763.4042165,1
41212,Port Rickaby,1003.913366,5,964.7066708,4
41213,Port Victoria,937.224417,2,908.3050452,2
41214,Port Vincent,992.6932861,4,950.7552898,3
41215,Port Wakefield,875.0428837,1,851.053327,1
41216,Port Willunga,962.9864163,3,931.6140753,3
41217,Porter Lagoon,1038.844426,7,1002.826885,6
41218,Price,972.0484912,3,943.0018893,3
41219,Proof Range,931.4810251,2,914.6881507,2
41220,Prospect (SA),1052.02386,8,1056.129628,9
41221,Prospect Hill,1056.145448,8,1031.659371,8
41222,Pukatja,470.2678955,1,689.746527,1
41223,Puntabie,985.7063458,4,978.4275664,5
41224,Punthari,950.9039701,2,908.6814774,2
41225,Punyelroo,1022.27251,6,1083.982539,10
41227,Purnong,942.6506485,2,919.6100266,2
41228,Pyap,1030.803341,6,991.9991566,6
41229,Pyap West,1030.803341,6,991.9991566,6
41230,Pygery,977.9438343,3,962.8738328,4
41231,Qualco,975.693562,3,915.6302809,2
41232,Queenstown (SA),917.0228375,2,905.6995941,2
41233,Quorn,913.5915791,2,889.0348464,1
41234,Racecourse Bay,1019.257907,6,962.4111407,4
41235,Ramco,979.2592994,4,946.1612513,3
41236,Ramco Heights,994.1072936,4,971.2686796,5
41237,Ramsay (SA),998.2012704,5,954.0022595,4
41238,Rapid Bay,943.8987001,2,921.9009959,2
41239,Red Creek,1076.075428,9,1042.467602,9
41240,Redbanks,1006.544542,5,960.1885558,4
41241,Redhill,980.7833316,4,962.8668304,4
41242,Redwood Park,1046.837657,7,999.7458825,6
41243,Reedy Creek (SA),1035.746061,7,1000.820186,6
41244,Reeves Plains,1020.26829,6,978.4248524,5
41246,Reid (SA),1050.458988,8,979.2219324,5
41247,Rendelsham,1013.868846,5,981.1783464,5
41248,Renmark,862.6282923,1,857.9423748,1
41249,Renmark North,988.9254069,4,931.6912128,3
41250,Renmark South,997.996071,5,968.5860868,4
41251,Renmark West,1016.227682,6,955.2276969,4
41252,Renown Park,909.5764952,2,934.9469907,3
41253,Reynella,989.8444119,4,937.938271,3
41254,Reynella East,976.7410446,3,942.764321,3
41255,Rhynie,1018.720185,6,978.5596042,5
41256,Richmond (SA),980.4993536,4,979.9343375,5
41257,Ridgehaven,991.3898195,4,955.7847348,4
41258,Ridleyton,971.3941643,3,984.2875177,5
41259,Risdon Park,880.6603456,1,864.4766542,1
41260,Risdon Park South,955.6992237,3,915.2741519,2
41261,Riverglades,1001.133064,5,952.5031235,4
41262,Riverglen,970.9214063,3,925.9912336,2
41263,Riverton (SA),914.3571895,2,891.3336551,2
41264,Robe,1028.906135,6,988.4846624,6
41265,Robertstown,826.1578928,1,817.8989715,1
41266,Rochester (SA),1059.181713,8,1032.879875,8
41267,Rockleigh,1018.61797,6,968.0217261,4
41268,Rocky Camp,1012.921354,5,970.8440713,5
41269,Rocky Gully (SA),986.5187688,4,922.3720624,2
41270,Rocky Plain (SA),826.1578928,1,817.8989715,1
41272,Rogues Point,1055.681091,8,996.033331,6
41273,Rose Park,1090.45908,10,1123.781462,10
41274,Rosedale (SA),1057.273719,8,1010.695973,7
41275,Rosetown,918.4039549,2,886.9424526,1
41276,Rosewater,918.8082174,2,911.9456898,2
41277,Roseworthy,1049.357969,8,989.0187274,6
41278,Rosslyn Park,1101.670894,10,1118.199699,10
41279,Rostrevor,1050.923438,8,1042.645338,9
41280,Rowland Flat,1101.89868,10,1058.455525,9
41281,Roxby Downs,1047.746749,8,1003.712794,7
41282,Royal Park,956.9280059,3,937.2748795,3
41283,Royston Park,1069.743564,9,1086.371274,10
41284,Rudall,1060.497748,8,1026.400927,8
41286,Saddleworth,918.6239659,2,886.2994762,1
41287,Saints,1007.738373,5,982.6072397,5
41288,Salisbury (SA),777.106715,1,812.1050177,1
41289,Salisbury Downs,832.9950999,1,845.8425064,1
41290,Salisbury East,906.5429724,1,887.0102859,1
41291,Salisbury Heights,1022.308489,6,979.326168,5
41292,Salisbury North,787.4591886,1,802.1281333,1
41293,Salisbury Park,883.8879909,1,870.4850996,1
41294,Salisbury Plain,863.1358756,1,861.5660536,1
41295,Salisbury South,805.3986949,1,821.578134,1
41296,Salt Creek,1056.622913,8,1031.141592,8
41297,Salter Springs,1031.942549,7,996.7223521,6
41298,Saltia,1023.697413,6,988.5963242,6
41299,Sampson Flat,1105.10666,10,1069.289184,9
41300,Sandalwood,1025.959148,6,1000.478558,6
41301,Sandergrove,1039.274804,7,1003.031038,6
41302,Sanderston,912.8753851,2,897.1218582,2
41303,Sandilands (SA),972.0484912,3,943.0018893,3
41304,Sandleton,982.8375753,4,926.332188,2
41305,Sandy Creek (SA),1072.41467,9,1024.578444,8
41306,Sandy Grove,1037.5009,7,1002.37469,6
41307,Sapphiretown,1011.237209,5,974.7160601,5
41308,Sceale Bay,1020.855318,6,970.6230354,5
41309,Schell Well,955.2681262,3,922.3773712,2
41310,Scott Creek,1111.495999,10,1091.509276,10
41311,Seacliff,1065.746947,9,1063.738805,9
41312,Seacliff Park,1055.377133,8,1034.705191,8
41313,Seacombe Gardens,958.2873112,3,952.929679,4
41314,Seacombe Heights,1058.230051,8,1025.28712,8
41315,Seaford (SA),974.3850791,3,934.3522631,3
41316,Seaford Heights,1091.628937,10,1027.729992,8
41317,Seaford Meadows,994.9569667,4,958.614977,4
41318,Seaford Rise,986.1339385,4,948.9907915,3
41319,Seal Bay,1034.550728,7,991.8569407,6
41320,Seaton (SA),953.5032361,3,938.3475117,3
41321,Seaview Downs,1058.608018,8,1026.698945,8
41322,Sebastopol (SA),1003.794043,5,963.1004129,4
41323,Second Valley,943.8987001,2,921.9009959,2
41324,Sedan,992.7365806,4,942.815761,3
